compactness,proximity,productivity
17.90104684077903,0.28807122310660666,6.766916075153152
13.76986451807721,0.30974156243852324,6.7855162880844295
36.634713294970034,0.5703034719084297,5.771800912429588
31.70641549008245,0.32605679125657755,6.584948986869521
26.81334660179821,0.29649206858623683,6.747168438722595
64.7122045790259,0.3553066673239543,6.586283161283162
80.2295245249181,0.5648076350936451,6.08373786407767
80.2295245249181,0.5648076350936451,6.08373786407767
80.2295245249181,0.5648076350936451,6.08373786407767
80.2295245249181,0.5648076350936451,6.08373786407767
83.79343775968135,0.3402897484884321,6.632926829268293
86.42770117179373,0.557836176543123,6.583232077764277
86.06264917853684,0.5575568705077572,6.583839611178615
86.0641943721591,0.5384251498053844,6.388888888888889
86.0641943721591,0.4756008843518574,6.388888888888889
85.59603629089429,0.5417671308911246,6.3900364520048605
85.33486298245643,0.557649972881016,6.583232077764277
85.33486298245643,0.557649972881016,6.583232077764277
86.42770117179373,0.557836176543123,6.583232077764277
86.42770117179373,0.557836176543123,6.583232077764277
86.42770117179373,0.557836176543123,6.583232077764277
86.42770117179373,0.557836176543123,6.583232077764277
86.42770117179373,0.557836176543123,6.583232077764277
86.42770117179373,0.557836176543123,6.583232077764277
86.42770117179373,0.557836176543123,6.583232077764277
86.42770117179373,0.557836176543123,6.583232077764277
86.42770117179373,0.557836176543123,6.583232077764277
86.42770117179373,0.557836176543123,6.583232077764277
86.06264917853684,0.5575568705077572,6.583839611178615
86.0641943721591,0.5384251498053844,6.388888888888889
86.0641943721591,0.5384251498053844,6.388888888888889
86.42770117179373,0.557836176543123,6.583232077764277
86.42770117179373,0.557836176543123,6.583232077764277
86.42770117179373,0.557836176543123,6.583232077764277
86.42770117179373,0.557836176543123,6.583232077764277
86.42770117179373,0.557836176543123,6.583232077764277
86.42770117179373,0.557836176543123,6.583232077764277
86.42770117179373,0.557836176543123,6.583232077764277
86.42770117179373,0.557836176543123,6.583232077764277
86.42770117179373,0.557836176543123,6.583232077764277
86.42770117179373,0.557836176543123,6.583232077764277
86.42770117179373,0.557836176543123,6.583232077764277
86.42770117179373,0.557836176543123,6.583232077764277
86.42770117179373,0.557836176543123,6.583232077764277
86.42770117179373,0.557836176543123,6.583232077764277
86.42770117179373,0.557836176543123,6.583232077764277
86.42770117179373,0.557836176543123,6.583232077764277
86.42770117179373,0.557836176543123,6.583232077764277
86.42770117179373,0.557836176543123,6.583232077764277
86.42770117179373,0.557836176543123,6.583232077764277
86.42770117179373,0.557836176543123,6.583232077764277
86.06264917853684,0.5575568705077572,6.583839611178615
86.06264917853684,0.5575568705077572,6.583839611178615
86.06264917853684,0.5575568705077572,6.583839611178615
86.42770117179373,0.557836176543123,6.583232077764277
86.42770117179373,0.557836176543123,6.583232077764277
86.42770117179373,0.557836176543123,6.583232077764277
86.42770117179373,0.557836176543123,6.583232077764277
86.42770117179373,0.557836176543123,6.583232077764277
86.42770117179373,0.557836176543123,6.583232077764277
86.42770117179373,0.557836176543123,6.583232077764277
86.42770117179373,0.557836176543123,6.583232077764277
